Code,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,Y2
20176639,2.333333333,1.833333333,2,3.166666667,3,2.166666667,3.333333333,2.333333333,2.666666667,3.333333333,2.5,2.666666667,3,2.666666667,2.666666667,2.833333333,2.666666667,3,2.833333333,2.833333333,2,2.5,3.5,3.833333333,4.166666667,3.5,2.666666667,1.666666667,1.833333333,2.833333333,2.333333333,2.5,2.833333333,3.333333333,3.333333333,3.666666667,3,2.333333333,2.666666667,2.333333333,2,2.833333333,1.333333333,2.166666667,1.833333333,2.833333333,3.333333333,2.5,2.833333333,3.333333333,2.833333333,2.333333333,3,2.166666667,2.666666667,2.666666667,2.666666667,2.833333333,2.333333333,3.166666667,3.166666667,2.5,2.5,3,3,3.333333333,3.166666667,3.5,3.666666667,3,2.833333333,3.166666667,3.333333333,3.333333333,3.5,3.166666667,2.833333333,2.833333333,3,2.833333333,3,3.5,3.333333333,3,3,2.833333333,3.333333333,3.333333333,3.5,3,3.333333333,3,3.333333333,3,3.5,2.5,3.333333333,2.833333333,2.666666667,3.333333333,3.333333333,3.5,3.5,3.333333333,3,3.5,3,3.333333333,3.166666667,3.5,3.333333333,3,3.333333333,3.166666667,3.5,3.333333333,3.333333333,3.333333333,3.166666667,3.333333333,3.333333333,3.166666667,3,3,3.333333333,3,3.333333333,3,3.333333333,3.166666667,3.333333333,3.166666667,3.333333333,3.5,3.166666667,3.166666667,3.333333333,3.5,3.333333333,3.166666667,3,3.333333333,3.166666667,3,3.166666667,3.333333333,3.333333333,0
20183776,2.666666667,2.5,2.333333333,2.833333333,2.166666667,2.666666667,2.5,2.333333333,2.166666667,2.666666667,2.166666667,2.666666667,2.166666667,2.333333333,2.666666667,2.666666667,2.333333333,2.5,2.833333333,2.833333333,2.5,2.333333333,2.666666667,3.5,3.166666667,3.333333333,2.5,2.166666667,3.166666667,3.333333333,2.666666667,3,2.666666667,2.833333333,3.166666667,2.833333333,3.166666667,2,1.833333333,1.833333333,2.666666667,2.333333333,2.333333333,2.166666667,2.166666667,2,3,2.333333333,2.166666667,2.5,2,3,3,2.333333333,2.833333333,2.666666667,2.5,2.5,2.333333333,2.666666667,2.333333333,2.333333333,2.333333333,2.5,2.833333333,2.666666667,2.833333333,3.166666667,2.833333333,3.5,2.833333333,2.833333333,3,2.666666667,2.833333333,2.833333333,3,3,3,2.666666667,2.833333333,3.166666667,3,2.666666667,2.5,2.666666667,3,2.833333333,3,2.666666667,2.833333333,3,3,2.833333333,2.666666667,2.833333333,2.666666667,2.666666667,2.5,2.833333333,2.5,3.166666667,3.166666667,3.5,3.333333333,3.333333333,2.333333333,2.666666667,3.166666667,2.666666667,2.666666667,2.833333333,3,3.333333333,2.666666667,2.833333333,2.666666667,2.666666667,2.833333333,2.666666667,2.666666667,2.666666667,2.666666667,2.833333333,2.666666667,2.666666667,2.666666667,2.5,2.666666667,2.5,2.666666667,2.5,2.833333333,2.5,2.833333333,2.666666667,2.666666667,2.666666667,2.666666667,2.666666667,2.666666667,2.833333333,2.5,2.666666667,2.833333333,3,2.833333333,0
20183809,2.333333333,2,2,2.166666667,2.666666667,2.166666667,2.5,2.666666667,2.5,2.833333333,2.333333333,2.5,2.833333333,2.833333333,2.666666667,2.333333333,2.833333333,2.5,2.666666667,2.5,2.5,2.333333333,2.666666667,3,2.666666667,2.5,2.833333333,2.166666667,2.166666667,2.5,2.5,3,2.166666667,2.666666667,2.5,3,2.833333333,1.666666667,1.333333333,2.666666667,1.833333333,2,2.166666667,2.5,2.5,2.333333333,2.166666667,2.5,2.5,2,2.333333333,2.166666667,3.5,3,2.5,2.166666667,2.333333333,2.166666667,2.833333333,2.666666667,3,2.666666667,2.166666667,2.833333333,2.833333333,2.333333333,2.833333333,2.333333333,2.833333333,2.5,2.5,2.666666667,2.666666667,2.666666667,2.5,2.833333333,2.166666667,2.666666667,3.166666667,2.333333333,2.666666667,2.666666667,2.833333333,2.833333333,2.333333333,2.166666667,2.833333333,3,3,3,2.666666667,2.333333333,2.166666667,2.5,2.5,2.5,2.666666667,2.5,2.833333333,2.833333333,2.833333333,2.666666667,2.5,3.166666667,2.5,2.666666667,2.833333333,3.333333333,3.166666667,3,3,3.166666667,3,2.833333333,3,2.5,2.666666667,2.666666667,2.666666667,2.666666667,2.666666667,2.5,2.833333333,2.666666667,2.666666667,2.833333333,2.666666667,2.833333333,2.5,2.833333333,2.5,2.666666667,2.666666667,2.666666667,2.666666667,2.5,2.666666667,2.5,2.666666667,2.666666667,2.5,2.833333333,2.5,2.5,2.666666667,2.833333333,2.833333333,0
20183821,2.333333333,2.166666667,1.833333333,2.166666667,2.333333333,2.5,2.666666667,2.333333333,2.166666667,2.666666667,2,2.5,2.666666667,2.333333333,3,3,2.333333333,2,2.833333333,2.5,2.666666667,2.666666667,3,3.166666667,2.833333333,3,2.5,1.5,2.166666667,2.166666667,3,2.333333333,2.333333333,3.166666667,3.333333333,3.5,2.666666667,1.666666667,2.166666667,2.166666667,2.166666667,2,1.833333333,2.166666667,2.166666667,2.333333333,2.166666667,2.5,2.5,2.5,2.166666667,2.5,2,2.666666667,2.666666667,2.333333333,2.333333333,2.5,2.5,2.333333333,2.166666667,2.5,2.666666667,2.333333333,2.166666667,1.833333333,2.166666667,2.5,2.333333333,2,2,2.333333333,2.166666667,2,2,2.333333333,2,2.166666667,1.833333333,2,2.5,2.166666667,2.166666667,2,2.333333333,2.166666667,2.5,2.166666667,2.166666667,2.166666667,2.333333333,2.333333333,2.166666667,2.333333333,2,2.5,2.333333333,2.666666667,2.333333333,2.333333333,2.166666667,2.166666667,2.333333333,2.833333333,2.333333333,2.666666667,2.666666667,2.5,2.5,2.5,2.5,2.333333333,2.333333333,2.333333333,3,2.333333333,2.333333333,2.5,2.5,2.333333333,2.333333333,2.5,2.5,2.333333333,2.5,2.333333333,2.333333333,2.333333333,2.5,2.333333333,2.5,2.333333333,2.333333333,2.5,2.333333333,2.5,2.333333333,2.5,2.5,2.5,2.333333333,2.333333333,2.5,2.5,2.5,2.5,2.5,0
20183823,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,2,1,1,1,2,3,3,1,3,3,3,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,3,2,3,2,2,2,2,2,3,2,3,3,2,3,2,2,2,3,2,2,2,2,2,3,2,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
20183831,2.5,2.5,2.25,2.75,2.25,3.25,3.5,2.75,3,2.5,2.5,2.75,3,3,3.25,2.5,3,3.25,2.25,2.25,2.75,2.25,4.25,4,3.75,3.5,4.25,2,3.5,3.5,2.25,3.5,3,3.75,3.75,4.25,4,1.5,2.5,2,2.5,2.25,2,2.75,3,1.25,3.25,3.25,2.75,3.25,3.25,2.5,2.75,3,2.25,3.25,3,3.5,3.25,2,3,2.5,2.5,3.25,3.25,3.25,2.5,3.25,3.25,3.25,3,3.25,3.25,3.25,3.25,3.5,3.25,3,2.75,3.25,3.5,3,3,3,3.25,3.25,2.75,2.5,3.75,3,3.25,3,3.25,3,2.75,4,3.25,2.75,3,2.75,3,3,4,3.75,3.5,3.25,3.25,3,2.75,2.75,3.25,3.5,3.5,3,2.75,3.25,3,3.25,3,3,3.25,3.5,3,3.25,3,3.5,3.25,3,3.5,3.25,3.25,3,3.25,3.25,3.25,3.25,3.5,3.5,3.25,3.5,3,3.25,3,3.25,3.5,3,3.25,3
20183836,2.333333333,1.5,2.166666667,2.5,2.333333333,2.333333333,2.333333333,2.333333333,2.333333333,2.166666667,2.666666667,2.5,2.5,2.5,3.166666667,2.833333333,3,2.333333333,2.666666667,2.833333333,3.166666667,2.166666667,3.5,3.333333333,3.5,2.833333333,3.166666667,1.666666667,2.5,2.166666667,2,2.5,2.666666667,3,3,3.333333333,3.166666667,1.5,1.833333333,1.833333333,2,2.333333333,2.166666667,2,2.333333333,1.666666667,2.166666667,2.333333333,2,2.333333333,2.333333333,2.166666667,2.166666667,2.333333333,2.5,2.5,2.333333333,2.5,2.333333333,2.333333333,1.833333333,2.333333333,2,2.166666667,2.166666667,2.666666667,2.5,2.5,2.5,2.333333333,2.333333333,2.166666667,2,2.333333333,2.666666667,2.5,2.166666667,2.166666667,2.666666667,2.333333333,2.166666667,2,2.166666667,2.333333333,2.5,2.166666667,2.166666667,2.333333333,2.333333333,2.333333333,3,2.5,2.5,2.5,2.666666667,2.333333333,2.666666667,2.666666667,2.5,2.833333333,2.5,2.833333333,2.333333333,2.333333333,2.833333333,2.333333333,2.833333333,2.666666667,2.666666667,2.5,2.666666667,2.333333333,2.666666667,2.666666667,2.833333333,2.166666667,2.333333333,2.333333333,2.5,2.333333333,2.333333333,2.333333333,2.5,2.5,2.5,2.333333333,2.5,2.333333333,2.5,2.5,2.5,2.333333333,2.5,2.5,2.333333333,2.333333333,2.5,2.5,2.333333333,2.333333333,2.333333333,2.333333333,2.5,2.5,2.333333333,2.333333333,2.333333333,0
20183950,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,1,1,1,2,2,2,2,2,2,2,2,3,1,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,3,3,2,3,2,2,3,2,2,2,3,2,3,2,2,3,3,3,3,3,2,2,2,2,3,2,2,2,2,2,3,3,2,3,2,2,2,3,3,2,3,2,3,3,2,3,2,3,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
20183960,2.4,1.6,2.4,3.6,3.2,2.2,2.2,2,2.4,2.6,3,2.8,2.4,2.6,2.8,2.2,2.2,2.6,2.8,2.6,2.8,3,3.4,3.2,2.6,3.4,3,2.6,2.4,2.4,2.4,2.4,2.4,2.6,3,3,2.8,2.2,2.6,1.8,1.8,2,2.4,2.2,1.8,2,2.6,2.4,2.4,2.2,3,2.6,2.8,2.4,2.6,2.4,2.8,2.4,2.8,2,2.8,2.6,2,2.4,2.4,2.4,2.6,2.6,2.6,2.4,2.4,2,2.2,2.2,2.4,2.4,2.8,2,2,2.4,2,2.4,2.6,2.2,2,2.2,2.6,2.2,2.6,2.6,2.6,3,2.2,2.8,2.8,3,2.4,2.4,2.4,3.2,2.6,2.8,2.8,2.4,2.8,3,2.4,2.4,3,2.8,3,2.4,2.6,2.8,2.8,2.2,2.2,2.4,2.4,2.2,2.2,2.2,2.4,2.2,2.2,2.2,2.2,2.2,2.2,2.4,2.2,2.4,2.4,2.2,2.4,2.4,2.4,2.2,2.4,2.2,2.2,2.4,2.2,2.4,2.4,2.4,2.6,0
20184025,2,3,1,5,4,4,3,2,5,4,2,5,3,4,4,2,3,4,2,3,3,3,4,3,4,5,2,1,3,2,3,3,3,3,3,5,5,2,1,2,2,4,4,3,4,3,3,3,5,5,3,3,3,2,2,4,2,5,5,3,4,5,3,4,3,4,3,4,5,5,3,4,4,4,4,4,5,3,5,4,5,3,3,3,5,3,4,3,4,5,5,5,4,3,5,4,4,3,3,4,5,4,5,5,4,4,3,4,4,4,5,5,5,3,5,5,4,4,5,5,4,4,5,5,4,4,5,4,4,5,4,5,4,4,4,5,5,4,5,5,5,4,5,5,4,4,5,0
20184064,1.166666667,1.666666667,1.5,1.666666667,2,2.333333333,1.666666667,2,1.666666667,2.166666667,2.5,3.333333333,3,2.666666667,2.666666667,2.166666667,2.833333333,2.333333333,2.666666667,2.333333333,2.166666667,2.666666667,2.833333333,3.333333333,2.5,2.666666667,3.166666667,1.666666667,2.166666667,3,2.5,2.5,2.333333333,3,2.666666667,2.666666667,3.666666667,1.666666667,2.166666667,2.333333333,1.666666667,1.833333333,2,2.5,1.833333333,2.166666667,2.333333333,2,2.5,2.833333333,2.5,2,2,2.166666667,2.166666667,1.833333333,2.333333333,2.166666667,2.333333333,2.5,2.333333333,2.166666667,2.666666667,2.166666667,2,1.833333333,1.833333333,2.333333333,2.333333333,2,2.166666667,1.833333333,2.166666667,2.166666667,2.166666667,1.833333333,2.166666667,2.166666667,2.333333333,2.333333333,2,2.166666667,1.833333333,2,2,2.5,2.5,2.333333333,2.166666667,2.166666667,2.333333333,2.666666667,2.666666667,2.166666667,2.333333333,2.666666667,2.333333333,2.333333333,2.666666667,2.5,2.333333333,2.666666667,2.5,2.166666667,2.666666667,2.666666667,2.666666667,2.666666667,2.333333333,3,2.666666667,2.833333333,2.333333333,2.666666667,2.333333333,2.166666667,2.5,2.5,2.5,2.333333333,2.5,2.5,2.333333333,2.5,2.5,2.333333333,2.5,2.5,2.333333333,2.5,2.5,2.5,2.5,2.333333333,2.333333333,2.5,2.333333333,2.5,2.5,2.333333333,2.5,2.5,2.333333333,2.333333333,2.333333333,2.333333333,2.333333333,0
20184170,1.714285714,1.857142857,2.142857143,2.571428571,2.857142857,2.428571429,1.857142857,2.142857143,2.714285714,2.714285714,2.428571429,2.714285714,2.571428571,2.428571429,2.571428571,2.285714286,2.285714286,2.428571429,2.571428571,2.428571429,2.714285714,2.571428571,3.428571429,3.285714286,2.714285714,2.714285714,3,1.714285714,2.285714286,2.142857143,2.571428571,2.142857143,2.857142857,2.714285714,3,2.714285714,3,2.142857143,2.428571429,2.142857143,2.285714286,2.571428571,1.857142857,1.571428571,2.285714286,2.285714286,2.285714286,2.142857143,2.142857143,2.142857143,1.857142857,1.857142857,3.142857143,2.571428571,2.428571429,2.285714286,2.428571429,2.714285714,2.428571429,2.857142857,2.571428571,2.285714286,2.142857143,1.857142857,2.285714286,2,1.857142857,2.142857143,2.142857143,2,2.285714286,2.142857143,1.714285714,1.857142857,2.285714286,2.142857143,2.428571429,2,2.285714286,2.285714286,1.857142857,2.571428571,2,2.428571429,2.428571429,2.285714286,2.285714286,1.857142857,2,2,2.285714286,2.285714286,2.571428571,2.285714286,2.285714286,2.714285714,2.142857143,2.142857143,2.714285714,2.142857143,2.428571429,2.142857143,2.714285714,2.428571429,2.285714286,2.714285714,2.571428571,2.428571429,2.714285714,2.857142857,2.428571429,2.714285714,2.571428571,2.428571429,2.571428571,2.142857143,2.142857143,2.285714286,2.285714286,2.142857143,2.142857143,2.285714286,2.285714286,2.285714286,2.142857143,2.285714286,2.142857143,2.142857143,2.285714286,2.285714286,2.142857143,2.142857143,2.285714286,2.285714286,2.285714286,2.285714286,2.285714286,2.142857143,2.285714286,2.285714286,2.285714286,2.142857143,2.142857143,2.142857143,2.142857143,2.285714286,2.285714286,0
20184234,2,1.5,2.5,4,2.5,3.5,4.5,3,3.5,2.5,3.5,3,4,3.5,2.5,2,2.5,3.5,3,2,4,3.5,3.5,3,3.5,3,2,3,2.5,2,3,3.5,4,3,3,3.5,4.5,1.5,2,1.5,2,3,2.5,2.5,1,2,3,2.5,2.5,3.5,3.5,3,2.5,2.5,2,2.5,3.5,3.5,3.5,3,2.5,2,2,2.5,3.5,2.5,3.5,4,2.5,2.5,3,2.5,3,3.5,3,3.5,4,2.5,3.5,4,3,3,4,4,3.5,2.5,2.5,4,3,3,3,3.5,3.5,3,3.5,2.5,3,3.5,3,3.5,3,3.5,3,3,3,3,3.5,4,2.5,3,3,3,3,3.5,2.5,3,3,3.5,3.5,3.5,3,3,3,3,3,3.5,3,3.5,3.5,3.5,3.5,3.5,3,3,3,3.5,3.5,3.5,3,3.5,3,3,3,3,3,3.5,3,0
20184235,2,2.25,1.5,2.75,3,2.75,3,2.5,2.5,2.75,2.5,2.5,3.25,2.75,3,3.25,3.5,2.75,2.5,2.25,3,2.5,3.5,3.5,3.75,3,2.75,1.25,3.25,2.25,2.5,2.75,2.75,3.5,3,3.5,4,2.75,2.75,2,1.75,1.75,1.75,1.75,2.5,1.5,2.25,2.5,2.25,2,2,2.5,2.25,2.25,2.75,2.25,2.75,3.25,2.75,2.25,2.25,2.75,2,3.25,2.5,2.75,3.25,2.75,3,3,2.75,2.5,3,2.5,2.75,2.75,3.25,3.25,2.5,2.75,2.5,2.25,2.5,3,3,2.75,2.5,2.5,3,2.75,3,3.25,2.25,2.5,3,2.75,3,2.75,2.75,3,2.75,2.75,3.25,2.5,3.25,2.5,2.5,2.75,2.75,3,2.75,3,3,2.75,2.5,2.75,2.75,2.75,2.5,2.75,2.75,2.75,2.75,2.5,2.5,2.75,2.75,2.5,2.5,2.5,2.5,2.5,2.5,2.75,2.75,2.5,2.75,2.5,2.75,2.5,2.5,2.75,2.75,2.75,2.75,2.75,2.5,0
20184478,3,1,4,2,4,3,2,5,3,4,2,5,2,4,3,2,4,2,4,2,4,2,4,5,3,5,2,1,2,4,2,3,3,4,4,4,4,4,1,1,3,2,4,3,3,1,2,4,2,3,4,4,3,3,5,5,4,2,3,4,4,4,3,4,4,4,5,3,4,5,4,5,3,4,4,5,5,3,5,5,5,3,5,4,3,5,5,5,5,4,4,5,3,5,5,3,4,3,3,3,5,3,3,5,4,5,3,4,5,3,3,3,5,5,4,5,4,5,5,4,4,5,4,5,4,5,4,5,4,5,4,5,5,5,4,4,4,4,5,4,4,4,4,4,4,5,4,0
20193855,1.6,1.6,1.6,1.6,1.6,1.6,1.8,1.8,1.8,1.8,2,2,2,2,2.4,2.6,2.2,2.2,2.2,2.2,2.2,2.4,2.4,2,2.2,2,2.8,1.8,1.6,1.8,2.4,2.6,2.6,2.4,2.4,2.8,2.8,2,1.8,2,2.4,2.4,2.2,1.4,2,2,2.2,2,2,1.8,2.4,2.4,2,2,1.8,1.8,2.2,2,1.8,2,2.4,2,2,1.6,1.8,1.8,1.6,1.8,1.8,2.2,1.6,1.4,1.4,1.8,2,1.8,1.8,1.6,1.8,1.8,1.8,1.6,1.8,1.8,2,1.8,1.8,1.8,1.6,1.8,2,1.8,1.8,2,2.2,2.2,2.2,2.4,2,2.2,2.2,1.8,2.2,2.2,1.8,2.8,2.4,2.2,2.6,2.4,2.2,2,2.2,2.6,2.2,1.6,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,2,2,0
20193860,2,2,2,2,2,2,2,2,2,2,2,2,2,2.6,2.6,2.4,2.8,2.2,2,2.4,2.8,2.4,2.6,2.2,2.2,2.8,2.4,2.4,2,2.2,2,2.4,2.4,2.4,2.4,2,2.6,1.8,2.2,1.2,2.2,2.2,2,2,1.6,2.2,1.8,2,2.2,1.8,2.2,2.6,2.2,2,2.2,2.4,2.4,2.2,2.4,2.2,2,1.8,1.8,2,2,1.8,2,2.4,2.2,1.8,2,1.8,1.6,2,2.2,2.4,1.8,2,2.2,2,2,1.8,1.8,2.2,2.2,2.2,1.8,1.8,2.2,1.8,2.6,2.2,2.6,2.4,2.2,2.4,2.6,2.2,2.2,2.6,2,2.2,2.4,2.4,2.4,2.6,2.6,2.2,2.6,2.2,2.2,2.2,2,2.2,2.4,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,2,2,0
20193869,2.25,1.5,1.25,1.5,2.25,2.25,2,1.75,2.25,2.25,2.25,2,2.75,2.5,2.25,2.25,2.75,2.5,2,2.5,2.5,2.75,2.25,2.75,2.75,2.75,2.25,2,2.25,2.75,2.75,2.5,2,2.5,2.5,3.25,3.5,2.5,1.75,2.25,1.5,2.25,1.5,2,1.75,1.75,2,2.25,2.25,2.5,2,2,2.5,2.75,2.5,2.25,2.25,2.25,2,2.25,2.25,2.5,2.5,2.25,2.25,2.25,2,2.5,2.5,2.25,2.75,2.25,2,2,2.25,2.5,2.5,2,2.25,2,2.25,2.25,2.5,2,2.25,2.5,2.5,2.5,2.5,2.5,2.5,2,2,2.75,2.5,2.25,2,2.25,2.5,2.25,2.5,2.5,2.25,2.25,2.25,2.5,2.5,2.75,2.25,2.75,2.5,2.25,2,2.25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
20193893,1.8,2,1.6,2.2,2,2,1.8,1.6,2.2,1.8,2,2.4,2,2,2.4,2.4,2.8,2.6,2.2,2.4,2.4,2.4,2.6,2.8,2.6,2.4,2,2.2,2.2,2.8,2.4,2.6,2.8,2.4,2.6,2.8,3.2,2,2.2,1.6,2,2.2,2,2.6,2.6,2.4,2,2,2,1.8,2,2,1.8,2,1.8,1.8,2,1.8,2,2.2,2.2,2.2,2.4,2.2,2,2.2,2.2,1.8,2.4,2,2,2,1.8,2.2,2,2.2,2,2.2,2,2.2,2.4,2,2,2,2,1.8,2,2,2.2,2,1.8,2,2,2.2,2,2.2,2.2,2,2,2.2,1.8,1.8,2.2,2,2,2.6,2.4,2.2,2.6,2.2,2.6,2.4,2.6,2.6,2.2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
20194165,1.333333333,2,2,2,2,2,2,2,2,2,2,2,2,2,2.333333333,2.666666667,2,3,2.666666667,2.666666667,3,2.666666667,3.333333333,3,3.333333333,3.333333333,2.666666667,1.666666667,2,2,2.666666667,3,3,3.666666667,3.666666667,3.333333333,3.333333333,1.666666667,1.333333333,3,1.666666667,3,3,1.666666667,2.333333333,1,2,1.666666667,2,1.666666667,1.666666667,1.666666667,2,1.666666667,1.666666667,2,1.666666667,2,1.666666667,2,2,2.333333333,2.333333333,2,1.666666667,2,1.666666667,1.666666667,1.666666667,1.666666667,2,1.666666667,1.666666667,2,1.666666667,2,1.666666667,2,2,1.666666667,1.666666667,2.333333333,1.666666667,2,2,2,1.666666667,1.666666667,1.666666667,2,1.666666667,1.666666667,2,1.666666667,2,1.666666667,1.666666667,2.333333333,1.666666667,1.666666667,1.666666667,2,2.333333333,2.666666667,1.666666667,2.666666667,2.333333333,2.666666667,2,2.333333333,2.666666667,2.333333333,2.333333333,2.333333333,2.333333333,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
20194186,1.8,2,2,2,2,2,2,2,2,2,2,2,2,2,2.8,2.6,2.8,2,2.2,2.6,2.2,2.4,2.6,2.6,2.4,2.6,2.8,2.4,2.6,1.8,2.4,2.6,2.4,2.4,2.2,2.8,2.6,1.6,2,1.8,1.8,1.6,2,1.8,2,1.6,2,1.8,2,1.8,2,2.2,2.6,2.2,2,2.2,2.2,2.2,2.2,2.4,1.8,2.2,2,2.4,2.2,2,2.4,2.2,2.6,2.6,2.8,2.2,1.8,2,2.6,2.6,2.2,2.4,2.4,2.6,2.4,2.4,2.2,2.2,2.2,2.6,2.8,2.2,2.2,2.6,2,2,2.6,2.4,2,2.2,2.4,2.6,2.4,2,2.4,2,2,2.6,2.4,2.2,2.4,2.6,2.4,2.6,2.2,2.4,2.2,2.2,2.4,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,2,2,0
20194195,1.8,1.6,1.6,1.6,1.6,1.6,1.8,1.8,1.8,1.8,2,2,2,2,2,2,2.2,2,2,2.6,2.8,2,2,2.2,2.2,2.6,2,1.6,1.8,2.4,2.4,2.8,2.8,2.4,2.4,2.4,2.8,2.2,2,1.6,1.8,1.4,2.2,1.8,2.4,1.8,2.2,2.2,2.2,2.2,2,2,1.8,2.2,2.6,2.2,2,2.4,2,2.2,2,2.4,2.6,1.6,1.6,1.6,1.8,2,2.2,1.8,1.8,1.4,1.6,1.6,2,1.8,1.8,1.8,1.8,1.8,2,1.6,1.8,1.6,1.8,1.8,1.8,1.6,1.6,1.8,1.8,2,2.2,1.8,2.4,1.8,2.2,2.4,2,2,2.2,2.2,2.2,2.4,2.4,2.2,2.6,2.2,2.2,2,2.6,2.6,2.2,2.4,2.6,1.6,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,2,2,0
20194196,1.75,2,1.75,2,2,2,2,2,2,2,2,2,2,2.5,2.25,2.25,2.5,2.5,2.75,2.5,2.75,3,2.75,2.75,2.25,2.5,3,1.5,1.75,2.25,2.75,2.5,2.25,2.75,2.75,2.75,3.25,1.5,2,2.25,1.75,2.5,1.25,2,2.25,2.25,2,1.75,1.75,1.75,1.75,1.75,2,2,2.25,2.5,2,2,2,2.25,1.75,2.25,2,2.25,2.25,2,2.5,2.5,2,2.5,2.25,2.5,2.25,2.25,2.25,2.75,2.25,2.5,2.75,2.25,2,2.25,2,2.25,2.5,2.25,2.5,2.25,2.25,2.25,2.25,2.25,2.5,2,2.75,2.25,2.25,2.5,2.75,2,2.5,2.5,3,2.5,2.25,2.5,2.5,2.75,2.5,2.5,2.75,2.75,2.25,2.25,2,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,2,2,0
20194258,1.6,2,1.6,2.2,1.6,2,1.6,1.8,1.6,1.6,2.4,2,2.4,2,2,2.8,2.2,2.2,2.2,2.4,2.2,2,2.4,2.2,2.4,2.2,2,2.2,2,2,2.4,2.4,2.4,2,2.2,2.2,2.4,2,2,2,1.8,2,1.8,1.6,1.8,2,2.2,2,1.8,1.8,2.2,2,2,2,2.2,2.2,2.2,1.8,1.8,2.2,2.2,2.2,2.4,1.8,2,1.8,1.8,1.6,1.8,2,2,1.8,1.8,2.2,2,1.6,1.8,1.8,1.8,1.8,1.8,2.2,2,2,1.8,2,1.8,2,2,1.8,2.4,2.2,2,2,2,2,2.2,2.2,2.4,2,2,2,2,2,2.2,2.8,2.2,2.6,2.4,2.4,2.6,2,2.2,2.8,2.2,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,2,2,0
